Data Uji;Prediksi;Label True;Proba Positif;Proba Negatif;;
pantai samas salah pantai spesial bantul laguna laguna wisata kapal wisatawan kapal keliling laguna fasilitas kamar mandi makan warung mushollah memadahi;Positif;Positif;0.9996813535690308;0.00033973276731558144;;
pantai bersih sepi tenang enak nge ngecamp;Positif;Positif;0.9995330572128296;0.00046436881530098617;;
kalah pantai gunung kidul pemandangannya;Positif;Negatif;0.5161774158477783;0.4615268111228943;;
suka pantai disayangkan sampah tolong jaga alam biar anak cucu menikmatinya;Negatif;Negatif;0.005220702849328518;0.9949344992637634;;
pemandangan bagus bagus bersih warung jajan ngopi makan mie;Positif;Positif;0.9995172023773193;0.0004990351153537631;;
pantainya bagus sayangnya banyak sampah ngecamp acuh lingkungan;Positif;Negatif;0.8788700699806213;0.1218898668885231;;
uuuuu bagus banget ðÿ˜ðÿ˜ðÿ˜;Positif;Positif;0.9996601343154907;0.00031400148873217404;;
tempatnya asik;Positif;Positif;0.9923937320709229;0.007168745622038841;;
nyaman pantinya asri bersih pantai buka jam direkomendasikan menikmati malam bintang sayangnya ramai mencari ketenangan libur apapun ramai oh ngecamp males bawa peralatan ngecamp so calm banyak toko menyediakan persewaan tenda matras gitar ramai toko buka jam repot bawa makanan;Positif;Positif;0.9998691082000732;0.00015065315528772771;;
panoramanya indah;Positif;Positif;0.9859107732772827;0.012465926818549633;;
pantai kejernihan air memuaskan perjalan jauh fan melelahkan terbayar pantai;Positif;Positif;0.9954836368560791;0.005389871541410685;;
view bagus;Positif;Positif;0.8559533953666687;0.14597675204277039;;
pantai kealamiannya terjaga enak nge ngecamp dekat pantai sedahan wedi ombo siung lupa membawa minum perjalan agak melelahkan jalan lumayan terjal pantai weekdays pas liburan serasa pantai pribadi pengunjung dihitung;Positif;Negatif;0.995380163192749;0.004667197819799185;;
akses jalan mudah parkiran luas berbatasan pantai sadranan in toilet banyak mayoritas bersih warung makan banyak pinter milih murah pantai bukit karang disebelahnya cocok wisata keluarga kurang cocok ngecamp;Positif;Positif;0.9850029349327087;0.016345378011465073;;
pas belanja ikan segar;Positif;Positif;0.9995923638343811;0.0004004935035482049;;
pantai ngedan menyebutnya pantai ngeden salah pantai gunung kidul ramai cocok suka suasana pantai pantai pribadi pantainya bagus pasir putih akses pantai mobil lokasi ukuran jalan pas mobil;Positif;Positif;0.9978559613227844;0.0023331327829509974;;
pantai asik snorkeling airnya jernih dangkal cocok wisata keluarga sayang jalan akses masuknya sempit parkirannya kurang tertata;Negatif;Negatif;0.1562780737876892;0.8478304147720337;;
pantai naungan alami cemara pantai banyak pohon pandan pantai tumbuh alami pantai bugel berpasir besi kuarsa berwarna hitam pantainya sepi banyak kegiatan nelayan banyak kapal kapal nelayan bersandar pantai arah wetan pantai pantai trisik indah lengkap spot selfi laguna berair payau;Negatif;Negatif;0.2676474452018738;0.7271339297294617;;
pantai menakjubkan perjalanan menanjak disebuah bukit melelahkan terbayar keindahan pemandangan pantai greweng terletak gunung kidul;Positif;Positif;0.9994434714317322;0.0005476003279909492;;
pantainya bagus lumayan bersih km toilet airnya asin semoga jalan perbaiki licin hujan;Negatif;Negatif;0.32735511660575867;0.7097703218460083;;
wisata menyebrang pulau sebrang lokasi pilihan mencapai lokasi menawan menguji adrenalin pengunjung dimana disediakan sarana menyebrang gondola kereta tarik tali tarif ribu libur mencoba jembatan gantung tarif ribu rupiah mahal cucuk jawa bilang sepadan wisata ntuk mencapai lokasi ditawari kendaraan jeep biaya sewa rb kapasitas penumpang harus jalur terjal kunjungi tempatnya eksotis spot indah penikmat sunset cuaca cerah;Positif;Positif;0.9917095303535461;0.006029980257153511;;
pemandangan spot foto ajib banget ayo pantai gesing meluncur menyesal disana teras kaca oke banget;Positif;Positif;0.9997584223747253;0.00023949863680172712;;
pantai mudah dijangkau jogja jalur wonosari panggang bentang pantai luas baron muara water sport komoditasnya ikan ikan tangkapan nelayan singgah kapal nelayan dijual hasil nelayan pedagang pedagang tersedia toilet mushollah surut pantainya enak main air memancing sekedar berendam main karang;Positif;Positif;0.9999637603759766;3,83E+11;;
bagus pantainya pasirnya putih halus banyak karang medan sulit;Positif;Positif;0.9657960534095764;0.037561219185590744;;
mahal;Negatif;Negatif;0.022767653688788414;0.9770045280456543;;
bagus tertata rapi maaf ibadah masjid oky berwudhu wanita dibelakang banyak tau kamar mandi wanita maaf agak kurang bersih gayung masukan ibadah harus bersih terima kasih;Negatif;Negatif;0.008297309279441833;0.9912728667259216;;
pantai bersih pasir pitih mempesona menikmati aneka hidangan seafood;Positif;Positif;0.9991936087608337;0.0008979804697446525;;
area parkir luas baik mobil motor bus bus tersedia pilihan warung makan jajanan banyak tersedia pasar buah cuman pantainya view sempit berbeda keberadaan mercusuar diatas bukit;Negatif;Positif;0.08740811049938202;0.9141784906387329;;
berlibur menghilangkan penat namanya kerjaan tugas biaya terjangkau mmair bersih tercemari;Positif;Positif;0.9814895987510681;0.0181285310536623;;
pantai sepi toiletnya warung tutup jam colokan cash hp dipinggir pantai pohon bikin teduh dirikan tenda pasang hammock ngecamp pantai serasa milik pribadi tracking jauh fasilitas lengkap suka pokoknya lupa jaga kebersihan;Positif;Positif;0.9976404905319214;0.002415379974991083;;
asik ngecamp bakar main voli pagi mantap;Positif;Positif;0.9997084736824036;0.0003229361027479172;;
pantai indah bersambat ombak aman nyaman anak anak bermain uniknya pantai perahu penyebrangan pantai;Positif;Positif;0.9999109506607056;9,31E+10;;
mantul sepi enak menenangkan manten baruðÿ¤­;Positif;Positif;0.9996708631515503;0.00031766502070240676;;
pantai indah air jernih ombak bersahabat;Positif;Positif;0.9990705847740173;0.0008544122683815658;;
pantai kuwaru terletak kabupaten bantul berbatasan kab kulonprogo akses lancar pembangunan jalan lingkar selatan alternatif wisata pantai tiket tergolong murah membayar parkir motor mobil menikmati suasana pantai sepuasnya kelola baik pemda terkesan agak dibiarkan pasar ikan tangkapan hasil nelayan spot foto harus pandai pandai memilih gaes;Positif;Positif;0.9999356269836426;7,02E+10;;
pantai bagus banget kolam alami gama hill view laut ketinggian;Positif;Positif;0.9981024861335754;0.0018428873736411333;;
jalannya aspal parkiran sempit mobil bersih kesini jaga kebersihan ðÿ˜š kamar mandi harus warung dekat parkiran jalan kaki oh banyak pemancing nelayan lobster;Positif;Positif;0.9938641786575317;0.006958349607884884;;
pantai pasir putih bersih cocok berenang sekedar berfoto kapal kapal nelayan banyak dijumpai penjual seafood harga bervariasi rp rp include nasi â— perjalanan jogja ditempuh jam â— retribusi rp motor isi include pajak asuransi;Positif;Positif;0.9999086856842041;9,26E+10;;
bagus indah tiket parkir speda motor sampah pantainya spot foto pantai patung ikan tebing foto dizoom warnanya kuning tulisan pantai krakal;Positif;Positif;0.9973356127738953;0.002363515319302678;;
mancing;Positif;Positif;0.9676299095153809;0.030078286305069923;;
wisata alam penuh pesona;Positif;Positif;0.999072790145874;0.0010195114882662892;;
pantai indah bersih harga tiket murah;Positif;Positif;0.9999792575836182;2,23E+10;;
cocok nyantai bareng tersedia masakan saji pasar ikan segar tersedia titik pendopo acara bareng teman saudara suasana prrpaduan alam pegunungan pesisir pantai menimbulkan nuansa berbeda pantai harus melewati suasana alam jumpai gowa terbuat pepohonan menakjubkan;Positif;Positif;0.9997043013572693;0.00030423369025811553;;
pantai indah terjaga kebersihannya;Positif;Positif;0.9945974349975586;0.004911680240184069;;
pantai parangtritis nyaman wisata pantai wisata keluarga;Positif;Positif;0.9998588562011719;0.00014967689639888704;;
tempatny bagus jalan pesisir pantai;Positif;Positif;0.9982467889785767;0.0021469644270837307;;
pantainya bagus banget apalgi nyari spot foto wajib kesini deh banyak bukit bukit spot foto suka snorkeling nih harga fasilitas sepatu kacamata peralatan snorkeling sekedar basah basahan kurang cocok pantai luas karangnya lumayan tajam nih suhu airnya lumayan dingin tau kemarin pas kesana waktu dingin suka hunting foto sekedar menikmati pemandangan ngobrol santai keluarga teman pasangan cocok banget deh banyak jajanan cicipi disana lupa nglambor yooo;Positif;Positif;0.9999455213546753;5,37E+11;;
kompleks pantai gunung kidul pantainya bagus;Positif;Positif;0.9946310520172119;0.006027762778103352;;
lumayan mengisi libur parkir luas makanan terjangkau;Positif;Positif;0.9996769428253174;0.0003216045442968607;;
minus jalan masuknya kasar pantainya suka suka ðÿ˜;Negatif;Negatif;0.015948746353387833;0.9834036231040955;;
pantai indah ombak;Positif;Positif;0.9976794123649597;0.0021455686073750257;;
pemandangan indah;Positif;Positif;0.9859107732772827;0.012465926818549633;;
pemandangan senja indah kawan;Positif;Positif;0.9999480247497559;5,51E+10;;
let gooo diem dirumah hehehe menyesal deh nuansa indahnya bibir pantai pasir putih;Positif;Positif;0.9968096613883972;0.003611653810366988;;
asik untung menikmati udara pagi jogja;Positif;Positif;0.9992375373840332;0.0007834701682440937;;
pantai asri alami jarang pengunjung seakan milik pribadi akses jalan agak sulit cocok ngecamp hunting foto;Negatif;Negatif;0.027759810909628868;0.9697157740592957;;
suka bermain air yuk kesini pantai pasir putih snorkeling main kano;Positif;Positif;0.9992055296897888;0.0007708872435614467;;
pantai putih air jernih restoran bagus pemandangan;Positif;Positif;0.99989914894104;0.00011553872900549322;;
snorkeling cus main kesini banyak jual ikan matang loh makan bawa pulang anginnya adem gaes segar ngopi banyak warung nyediakan kopi gaes cus tengokin;Positif;Positif;0.9999731779098511;2,79E+11;;
kayaknya not recommended for chasing sunset nor sunrise ketutupan tebing foto oke main air oke cuman anginnya banget lemah disana;Negatif;Negatif;0.006944002117961645;0.9925129413604736;;
asik banget sepi tempatnya bersih banget karangnya asik fasilitas toilet lum agak jauh lokasi toilet suka foto menyesal deh;Positif;Positif;0.9998321533203125;0.00017642288003116846;;
tersedia perahu keliling;Positif;Positif;0.9970978498458862;0.0029473588801920414;;
ngecamp enak menampung banyak tenda sunset indah kesini rekomended tempatnya;Positif;Positif;0.9999788999557495;2,42E+11;;
laguna barat santai klop makan ikan bakat warung terdekat;Positif;Positif;0.9961799383163452;0.0038275986444205046;;
pantai pandansari mending mercusuarnya ajaðÿ˜‰lebih puas pemandangannya atas mercusuarðÿ˜ „ pantai pohon jalan kendaraan kliatanðÿ˜‚;Positif;Positif;0.9996602535247803;0.00036099314456805587;;
pantai taman hijaunya ðÿ˜ „ instagram able cocok liburan keluarga tempatnya bersebelahan pantai kukup baik parkir dipantai kukup pantai ngrawe tinggal jalan dikit barat meter warung disekitar pantai harganya terjangkau;Positif;Positif;0.9996116757392883;0.00047684600576758385;;
indah asik santai keluarga;Positif;Positif;0.9998025298118591;0.0002085280866594985;;
pantainya bersih enak ngecamp;Positif;Positif;0.998824417591095;0.0011691454565152526;;
kurang terawat fasilitasnya;Negatif;Negatif;0.0031988732516765594;0.9965561628341675;;
suasana sepi terkesan pantai milik pasirnya putih home stay disana;Positif;Positif;0.9988518953323364;0.0011852149618789554;;
pantai bagus cocok liburan ngilangin penat jalan tmpat parkir pantainya melelah;Negatif;Negatif;0.01850190944969654;0.982833206653595;;
penyuka bebatuan karang bentuk bentuk alaminya halnya pantai pantai gunungkidul pantai ngeden menyediakan bentuk dinding karang berlantai karang indah parkir toilet umum penjual makanan minuman mengakses lokasinyapun mudah tahan panas lupa membawa payung;Positif;Positif;0.9997934699058533;0.00021253929298836738;;
suka nuansa pantai sepi pengunjung pantai watu lawanglah tujuan;Positif;Positif;0.9877700805664062;0.011571187525987625;;
pantai pasir putih airnya jernih cocok anak usia pas kesini bule hihi segerrr lurrr parkir mobil bayar rp tersedia toilet mushollah kamar mandi bilas tersedia banyak warung makan;Positif;Positif;0.9995798468589783;0.00042353756725788116;;
pantai indah pasir putih ombak ditutupi pulau drini depannya banyak area spot selfi area bermain air luas aman anak anak banyak penjual makanan hasil laut;Positif;Positif;0.9983327984809875;0.0016832702094689012;;
pantainya bagus banget pasirnya putih cuman sayang sempit bau amis pantai nelayan dulunya kesini hati tersengat ubur adek sepupu tersengat ubur asli jalur kesininya ngambil arah yogyakarta imogiri emang berkelok msk mobil sih;Negatif;Negatif;0.0016371351666748524;0.9984684586524963;;
sepi gelombang tinggi pantainya curam usahakan mendekati air;Negatif;Negatif;0.0018725708359852433;0.9981787204742432;;
bagus ukuran bibir pantainya pantai pribadi;Positif;Positif;0.997545063495636;0.0023918631486594677;;
sepi pengunjung;Negatif;Negatif;0.11778846383094788;0.8679298758506775;;
sayangnya banyak uang banyak parkir mobil ojek ditempat jembatan gantung bayar pantai siung bayar;Negatif;Negatif;0.011032362468540668;0.987854540348053;;
harga masakan laut normal murah mantapsðÿ ‘ ;Positif;Positif;0.9998828172683716;0.00012128151865908876;;
kotor;Negatif;Negatif;0.004854028113186359;0.9948700666427612;;
pantainya indah ombaknya agak berbahaya bermain air pantai tim sar aman kolam renang anak makanan laut banyak pokoknya top deh;Positif;Positif;0.9999152421951294;8,93E+10;;
eksotis;Positif;Positif;0.9741644263267517;0.024100802838802338;;
pantainya bersih jernih airnya ombaknya aman terlindung karang aman anak berenang pantai cocok snorkeling biota laut;Positif;Positif;0.9944753050804138;0.005781550891697407;;
ngecamp;Positif;Positif;0.6993932127952576;0.27215105295181274;;
sesuai namanya pantainya indah menawan;Positif;Positif;0.9980772733688354;0.0018375716172158718;;
wuah sunguh ciptaan tuhan indah pantai atas tebing pantai siung kesana melewati batu jembatan bambu suka menantang adrenalin tempatnya oiya snorkeling terbaik lokasi parkir mobil harus berjalan menanjak menurun sejauh km khawatir ojek motor stand by motor diantar jalan kaki pilihan terbaik lelah terbayarkan dittujuan;Positif;Positif;0.9916821718215942;0.008933892473578453;;
bagus tempatnya sayangnya pas gue kesini aga mendung sunsetnya kurang maksimal oke sepi pengunjung bayar parkir doang ðÿ˜š;Positif;Positif;0.9954392313957214;0.00447078375145793;;
jarak parkiran pantai jauh meter warung berjualan pantai pemandangan tebing tebing gagah ombak pantai cocok hunting foto hobi landscape photography;Negatif;Negatif;0.038033802062273026;0.9640665054321289;;
ramai bikin kotor;Negatif;Negatif;0.02546592429280281;0.9754717350006104;;
kurang aman anak banyak pecahan kadang tajam bulu babi disekitar pantai;Negatif;Negatif;0.020004643127322197;0.980445921421051;;
ngecamp tgl april lokasinya samping pantai biaya parkir motor ngecamp perorang ngelobby perorang ngecamp dekat batu ujung viewnya bagus diatas dekat warung sayangnya sunrise sunset kurang nikmati full terhalang kanan kiri tebing bersunyi an liburan ngecamp suasanya;Positif;Positif;0.9970813393592834;0.002985504688695073;;
tempatya sejuk pantai pantai greweng banyak pengunjungnya serasa pantai pribadi jalan tempuh terjall musim hujan parkir pantai greweng parkir parkiran jalan pantai jungwok tepatnya pantai wedi ombo parkiran harus jalan kaki melewati jalan setapak terjal licin musim hujan sejauh kurang km tenang lelah hilang pantai greweng semoga ulasan membantu mencari tau pantai greweng terima kasih;Positif;Positif;0.8566791415214539;0.12403721362352371;;
salah pantai menawarkan pemandangan indah lokasinya dekat pantai parangtritis jam perjalanan jalan mulus berliku pengendara harus hati memasuki kawasan pantai gesing jalan menyempit membawa mobil hati pantai gesing dikenakan biaya kawasan wisata ribu dikanakan tiket pantai ribu parkir tiket pantai berenang pantai gesing harus hati ombak pantai selatan fasilitas kamar mandi banyak tersedia warung banyak menjajakan makanan;Positif;Positif;0.9996446371078491;0.00036837623338215053;;
pantai glagah lokasinya mudah jangkau foto keren mancing oke harus hati banyak truck angkutan pasir bandara;Positif;Positif;0.9979670643806458;0.002152629429474473;;
pantai indah keluarga rekan sekantor berlibur menikmati deburan ombak terbenamnya matahari;Positif;Positif;0.9982023239135742;0.0017871266463771462;;
pantai sepi nyaman bersantai pepohonan berteduh tau pohon namanya ðÿ˜… bersantai membayar tiket menjelajahi area pantai prlu membayar;Positif;Positif;0.9788275361061096;0.021529069170355797;;
sepi tempatnya;Negatif;Negatif;0.11778846383094788;0.8679298758506775;;
pantainya asik banget berenang wkwkwk lumayan luas harus jalan lumayan sih ngeluarin keringat jalan kaki harus coba deh kesini seru banget;Positif;Positif;0.9995800852775574;0.00040385464671999216;;
spot foto mahal;Negatif;Negatif;0.09146926552057266;0.9106994867324829;;
pantai ujung timur provinsi diy cocok membeli ikan segar banyak harga murah kebanyakan ikan tuna tongkol;Positif;Positif;0.9999362230300903;6,72E+10;;
menyenangkan terbilang asri bersih tolong berniat kesini nyampah putung rokok usil merusak apapun;Positif;Positif;0.999947190284729;5,41E+10;;
pantai parangtritis km pusat kota jogja terkenal memiliki pemandangan sunset romantis bendi menyusuri pantai parangtritis sore kenangan manis;Positif;Positif;0.9999022483825684;9,87E+10;;
pantainya tergolong baru fasilitas umum toilet arena main anak anak kolam renang pagi pantai pasar ikan kios;Negatif;Negatif;0.1200026124715805;0.8803785443305969;;
gampang diakses banyak warung pantai enak matahari terbenam;Positif;Positif;0.9993417859077454;0.0006506205536425114;;
recomended tempatny bersantai pagi segerrr pasar ikannya dimasak pagi banget gratis tpr ðÿ˜…ðÿ˜…;Positif;Positif;0.9966855645179749;0.0037679297383874655;;
pas sepi nyaman;Positif;Positif;0.950105607509613;0.046629369258880615;;
waktu kesan sepi libur;Negatif;Negatif;0.1794159859418869;0.7968008518218994;;
pasir putih batu karangnya bikin tanganku gatal membawanya rumah hiasan aquarium ðÿ˜€ðÿ˜€ðÿ˜€;Positif;Positif;0.9869616031646729;0.01350316684693098;;
pantai bagus pantai sebentar buka memiliki pemandangan memukau pasir putih pohon sejuk pantai kebanyakan gunung kidul lahan luas area outbond dipinggiran pantainya pemandangan pantai atas tebing atas tebing pantai drini bersebelahan pantai watu kodok tiket masuknya tpr rupiah free bebas pantai mama parkir rp banyak warung menjual es makan gazebo sewa enak pokokknya recomended piknik 😊;Positif;Positif;0.9994983673095703;0.00046840286813676357;;
salah pantai wilayah kabupaten gunungkidul tepatnya wilayah kecamatan panggang pantai indah alami;Positif;Positif;0.9993357062339783;0.0006833128281868994;;
pemandangan pantai indah airnya jernih bersih cocok ngecamp akses jalan pantai harus hati hati jalannya terjal;Positif;Negatif;0.8896379470825195;0.12118233740329742;;
pantai bagus banget pantai harus jalan kaki menitan jalan gunung terjal saran mending ngecamp;Negatif;Negatif;0.039258915930986404;0.959687352180481;;
pantai daerah banyak lupa nama hehehe kebanyakan pantai tebing landai main air foto banyak salah bernama teras kaca harga tiket foto harga musim liburan antri berjam jam foto jalur kesini jauh berkelok pakai google map fix nyampai;Negatif;Negatif;0.023381389677524567;0.9779289364814758;;
